"id_transakcji"	"id_klienta"	"id_asortymentu"	"ilosc"	"data_transakcji"
"F/TR/55329783"	"DoGr7355"	"EGE"	9,42	2013-5-6 00:00:00
"F/TR/72331670"	"SzBl8188"	"EGS"	8,52	2014-1-31 00:00:00
"F/TR/47893030"	"KoSz11978"	"EGS"	4,83	2014-8-1 00:00:00
"F/TR/48548752"	"ZoMe946"	"EGS"	11,01	2013-7-19 00:00:00
"F/TR/4716647"	"laSe14327"	"K"	6,99	2013-10-18 00:00:00
"F/TR/61734221"	"JaKi478"	"O"	8,52	2014-8-14 00:00:00
"F/TR/72679366"	"ErKo6181"	"OO"	10,73	2013-8-22 00:00:00
"F/TR/18193342"	"TaCz14000"	"M"	11,28	2013-7-24 00:00:00
"F/TR/59150608"	"RaMo7709"	"M"	8,16	2013-3-8 00:00:00
"F/TR/47327229"	"RaFe12187"	"M"	2,04	2013-12-26 00:00:00
"F/TR/75166152"	"ZbKa18575"	"PE"	5,68	2014-11-27 00:00:00
"F/TR/27957861"	"MaSz15852"	"M"	6,14	2013-8-1 00:00:00
"F/TR/89540455"	"KoFr11351"	"O"	3,15	2014-4-14 00:00:00
"F/TR/97568856"	"WiKu437"	"K"	1,43	2014-7-19 00:00:00
"F/TR/71835276"	"ElCi15409"	"EGS"	7,45	2013-6-6 00:00:00
"F/TR/24915696"	"Syla1329"	"EG"	11,19	2013-6-13 00:00:00
"F/TR/91505925"	"HeWo17263"	"EG"	6,57	2013-4-12 00:00:00
"F/TR/40470260"	"LeJe5769"	"EG"	5,88	2013-3-21 00:00:00
"F/TR/96574800"	"DeDz14686"	"PE"	1,70	2014-4-6 00:00:00
"F/TR/93307055"	"HaMa15143"	"OO"	9,47	2013-9-11 00:00:00
"F/TR/23258202"	"BeOb8627"	"OO"	10,38	2014-4-9 00:00:00
"F/TR/76898375"	"PrPo16837"	"EGE"	9,93	2013-7-22 00:00:00
"F/TR/22271597"	"PiGl5928"	"EGS"	9,65	2013-11-16 00:00:00
"F/TR/81364654"	"FiKa6645"	"EGS"	7,23	2014-2-5 00:00:00
"F/TR/38885795"	"WeWa17525"	"EGS"	5,65	2013-2-24 00:00:00
"F/TR/19268302"	"GaBu921"	"K"	8,05	2014-5-6 00:00:00
"F/TR/19753929"	"TeCz13169"	"O"	8,51	2013-11-17 00:00:00
"F/TR/79426707"	"BeSi17143"	"M"	9,09	2014-1-8 00:00:00
"F/TR/70029510"	"DeBo13705"	"M"	7,94	2013-9-27 00:00:00
"F/TR/66363191"	"BuWa9338"	"M"	1,03	2013-3-4 00:00:00
"F/TR/24448941"	"EpAu16180"	"PE"	3,70	2013-6-29 00:00:00
"F/TR/9222865"	"DoPo17498"	"M"	2,42	2013-4-10 00:00:00
"F/TR/92434357"	"WiMu17922"	"O"	4,46	2013-10-24 00:00:00
"F/TR/30632746"	"FaBu16006"	"EGS"	11,16	2014-2-14 00:00:00
"F/TR/9585857"	"OtKa1054"	"EG"	9,33	2013-10-5 00:00:00
"F/TR/15550296"	"MaSz7279"	"EG"	5,55	2013-9-7 00:00:00
"F/TR/73748288"	"CiSi5366"	"EG"	9,58	2014-10-11 00:00:00
"F/TR/42096523"	"AcPi9448"	"PE"	1,81	2013-11-3 00:00:00
"F/TR/31684591"	"AdRe14212"	"OO"	9,54	2013-3-7 00:00:00
"F/TR/27407402"	"KuGa5387"	"OO"	3,39	2013-3-9 00:00:00
"F/TR/51057453"	"GiPo13923"	"EGE"	5,07	2014-1-11 00:00:00
"F/TR/36702670"	"SuPi2412"	"EGS"	9,89	2014-11-10 00:00:00
"F/TR/26612068"	"Wrza14298"	"EGS"	8,20	2013-5-13 00:00:00
"F/TR/88462318"	"DiWi8911"	"K"	1,44	2014-2-17 00:00:00
"F/TR/62507532"	"PaDu1093"	"O"	9,62	2014-3-3 00:00:00
"F/TR/41348870"	"RaDy12426"	"OO"	7,78	2013-9-21 00:00:00
"F/TR/70312872"	"KoSt7910"	"M"	11,45	2013-1-18 00:00:00
"F/TR/79475091"	"BeOb8627"	"M"	10,57	2014-5-13 00:00:00
"F/TR/24958568"	"KoFr11351"	"PE"	9,74	2013-5-23 00:00:00
"F/TR/31650862"	"GoCi907"	"M"	11,02	2013-6-1 00:00:00
"F/TR/26941188"	"GeKa11184"	"O"	1,98	2013-10-6 00:00:00
"F/TR/8972356"	"SyKa18685"	"K"	2,23	2014-6-2 00:00:00
"F/TR/83558372"	"SeKr13240"	"EGS"	9,95	2013-12-4 00:00:00
"F/TR/11745655"	"BoSt18553"	"EG"	7,04	2014-9-12 00:00:00
"F/TR/60147458"	"BaPi10085"	"EG"	3,81	2014-5-28 00:00:00
"F/TR/58153149"	"WiSt15519"	"EG"	11,04	2014-3-16 00:00:00
"F/TR/40957576"	"swKu2523"	"PE"	1,62	2013-3-30 00:00:00
"F/TR/78195706"	"EdKr13808"	"OO"	7,00	2013-4-26 00:00:00
"F/TR/87265532"	"HiRo3751"	"OO"	6,77	2013-10-27 00:00:00
"F/TR/96835899"	"FiZa7972"	"EGE"	9,70	2014-9-5 00:00:00
"F/TR/11781466"	"SuSe996"	"EGS"	1,62	2013-10-19 00:00:00
"F/TR/47176859"	"ChMa14058"	"EGS"	6,10	2013-3-31 00:00:00
"F/TR/24392379"	"TaCz4798"	"EGS"	5,29	2014-6-15 00:00:00
"F/TR/32674510"	"KaKo5437"	"K"	9,79	2014-5-18 00:00:00
"F/TR/14029729"	"WiLu9228"	"O"	6,48	2014-2-19 00:00:00
"F/TR/5075244"	"LuSz843"	"M"	10,68	2014-11-14 00:00:00
"F/TR/93940524"	"EnPr153"	"M"	9,10	2014-7-6 00:00:00
"F/TR/38955093"	"MaSz7279"	"M"	6,09	2014-4-22 00:00:00
"F/TR/80039513"	"AnMu13151"	"PE"	11,05	2013-9-18 00:00:00
"F/TR/29025369"	"WeJa8848"	"M"	1,23	2014-7-7 00:00:00
"F/TR/31251625"	"MeMu7565"	"O"	2,41	2014-1-13 00:00:00
"F/TR/10623877"	"AdSt18189"	"K"	2,88	2014-7-1 00:00:00
"F/TR/65933774"	"EdKr19609"	"EG"	9,88	2013-8-9 00:00:00
"F/TR/39864709"	"ArSz6585"	"EG"	10,62	2013-4-11 00:00:00
"F/TR/92499053"	"WaRa2411"	"EG"	9,34	2013-1-1 00:00:00
"F/TR/98914449"	"EwGa15156"	"PE"	2,66	2013-4-23 00:00:00
"F/TR/70383080"	"OlWe4435"	"OO"	5,42	2014-2-16 00:00:00
"F/TR/58037829"	"WaRa2411"	"OO"	4,70	2013-3-4 00:00:00
"F/TR/15653928"	"JaPi19910"	"EGE"	1,55	2014-9-22 00:00:00
"F/TR/3668329"	"BrGo6343"	"EGS"	4,98	2013-9-12 00:00:00
"F/TR/71897337"	"AdMa19054"	"EGS"	5,46	2014-6-3 00:00:00
"F/TR/76996281"	"KoEj11"	"EGS"	4,77	2014-1-21 00:00:00
"F/TR/86060933"	"ErKo6181"	"K"	11,15	2013-8-29 00:00:00
"F/TR/20550563"	"EwGa15156"	"O"	2,05	2013-9-26 00:00:00
"F/TR/47609052"	"EgSm14063"	"OO"	7,10	2013-2-8 00:00:00
"F/TR/6389494"	"TeCh12023"	"M"	7,60	2013-11-24 00:00:00
"F/TR/62474961"	"ChKa7950"	"M"	10,18	2014-11-4 00:00:00
"F/TR/13098315"	"TaMa15984"	"M"	4,32	2014-1-19 00:00:00
"F/TR/80884757"	"LuAr19542"	"PE"	2,48	2013-5-18 00:00:00
"F/TR/28492243"	"KoHo679"	"M"	9,42	2013-12-29 00:00:00
"F/TR/43291447"	"ZbLa2984"	"O"	4,17	2013-7-19 00:00:00
"F/TR/5517844"	"RaSz16528"	"K"	7,17	2014-3-5 00:00:00
"F/TR/2493548"	"KaGa14580"	"EGS"	3,70	2013-10-20 00:00:00
"F/TR/53783385"	"ToRu7210"	"EG"	3,01	2013-2-11 00:00:00
"F/TR/92020265"	"KoWa15927"	"EG"	9,42	2013-9-22 00:00:00
"F/TR/15900111"	"PrKa5944"	"EG"	2,23	2014-11-2 00:00:00
"F/TR/83628944"	"DoSi14150"	"OO"	7,99	2013-9-2 00:00:00
"F/TR/47835652"	"GoCi907"	"OO"	3,19	2014-3-29 00:00:00
"F/TR/24043150"	"AgGo19918"	"EGE"	2,61	2013-5-16 00:00:00
"F/TR/98858928"	"WaJa14596"	"EGS"	9,71	2014-7-12 00:00:00
"F/TR/20878618"	"BoSm5763"	"EGS"	10,92	2014-3-29 00:00:00
"F/TR/11320481"	"RuDb19446"	"EGS"	8,33	2013-4-17 00:00:00
"F/TR/84632685"	"SzRe570"	"K"	9,08	2014-5-1 00:00:00
"F/TR/11270164"	"PrSl12952"	"O"	7,20	2014-9-8 00:00:00
"F/TR/5329201"	"BoSm5763"	"OO"	1,64	2014-7-18 00:00:00
"F/TR/72576867"	"WiGo1183"	"M"	4,57	2014-3-21 00:00:00
"F/TR/60568936"	"TaKa4551"	"M"	11,60	2014-10-29 00:00:00
"F/TR/30721370"	"PaPl11377"	"M"	10,23	2014-4-23 00:00:00
"F/TR/99264841"	"MaAs19416"	"PE"	7,83	2014-7-2 00:00:00
"F/TR/72327429"	"OtBo19081"	"K"	9,59	2014-6-8 00:00:00
"F/TR/95084350"	"DeKa2502"	"EGS"	10,29	2013-3-25 00:00:00
"F/TR/57110016"	"PrMi8458"	"EG"	4,76	2014-7-14 00:00:00
"F/TR/22092287"	"KaBo3535"	"EG"	7,82	2013-10-11 00:00:00
"F/TR/38104137"	"ChMa15032"	"EG"	5,23	2013-8-26 00:00:00
"F/TR/98525596"	"ChGr2804"	"PE"	4,94	2013-2-1 00:00:00
"F/TR/45025799"	"GaGo12801"	"OO"	10,91	2013-12-23 00:00:00
"F/TR/61731736"	"MiKo14398"	"EGE"	4,17	2013-4-30 00:00:00
"F/TR/63279531"	"RaMo7709"	"EGS"	8,32	2013-4-10 00:00:00
"F/TR/73773563"	"ErNo2819"	"EGS"	8,10	2013-5-20 00:00:00
"F/TR/7523928"	"ElCi15409"	"EGS"	9,36	2013-7-9 00:00:00
"F/TR/92672880"	"LeNa3990"	"K"	8,62	2013-1-24 00:00:00
"F/TR/38038387"	"ChKa7950"	"O"	4,41	2014-3-17 00:00:00
"F/TR/17552707"	"DoBo5059"	"OO"	7,56	2014-10-22 00:00:00
"F/TR/68817415"	"MaSw1716"	"M"	1,25	2013-5-2 00:00:00
"F/TR/34888051"	"WsKr5176"	"M"	8,52	2013-5-10 00:00:00
"F/TR/51330310"	"WyGa1806"	"M"	9,82	2013-8-13 00:00:00
"F/TR/23216199"	"BaRy12782"	"PE"	6,27	2013-8-19 00:00:00
"F/TR/12437161"	"RaMo16574"	"M"	10,36	2014-8-29 00:00:00
"F/TR/65742410"	"PuBe12394"	"O"	4,60	2014-9-26 00:00:00
"F/TR/441051"	"RyPa13981"	"K"	5,70	2013-11-19 00:00:00
"F/TR/49481381"	"DiGo16261"	"EGS"	1,95	2014-2-27 00:00:00
"F/TR/62952873"	"FlCz16460"	"EG"	3,95	2013-5-31 00:00:00
"F/TR/80754023"	"IrNi7672"	"EG"	7,59	2013-11-20 00:00:00
"F/TR/71816550"	"NaOz7708"	"PE"	7,93	2014-5-26 00:00:00
"F/TR/41713734"	"LiBe19945"	"OO"	3,90	2014-3-25 00:00:00
"F/TR/54278025"	"RaGr280"	"OO"	2,09	2014-6-2 00:00:00
"F/TR/96838161"	"Molo10889"	"EGE"	1,94	2014-5-28 00:00:00
"F/TR/36043112"	"PaBa1898"	"EGS"	9,39	2014-5-12 00:00:00
"F/TR/25646334"	"RoSz15470"	"EGS"	4,64	2013-2-23 00:00:00
"F/TR/25410921"	"SuPi2412"	"EGS"	3,73	2013-3-9 00:00:00
"F/TR/91599205"	"ChMa14058"	"K"	11,87	2014-4-13 00:00:00
"F/TR/98989463"	"DoGi5797"	"O"	2,72	2013-7-14 00:00:00
"F/TR/63737102"	"DySe17606"	"OO"	7,42	2014-6-28 00:00:00
"F/TR/997934"	"OtKa1054"	"M"	6,87	2014-10-25 00:00:00
"F/TR/66013814"	"MyKa249"	"M"	4,48	2014-10-12 00:00:00
"F/TR/72376765"	"KrWa1682"	"M"	9,58	2013-3-7 00:00:00
"F/TR/35963049"	"AnSt7195"	"M"	11,24	2013-9-4 00:00:00
"F/TR/64890007"	"BoTa5758"	"O"	11,69	2013-11-25 00:00:00
"F/TR/12421335"	"BlBy5926"	"K"	8,68	2014-3-17 00:00:00
"F/TR/71102294"	"MaTa18245"	"EGS"	5,00	2013-10-27 00:00:00
"F/TR/42154468"	"JuOp17234"	"EG"	9,96	2014-5-5 00:00:00
"F/TR/75848763"	"SeWe12811"	"EG"	5,70	2014-1-11 00:00:00
"F/TR/70532243"	"KaGa14580"	"EG"	10,29	2013-1-17 00:00:00
"F/TR/19627161"	"AnDi15349"	"PE"	7,80	2014-1-24 00:00:00
"F/TR/27401738"	"EdGl8104"	"OO"	7,21	2013-10-11 00:00:00
"F/TR/25722312"	"TaMa15984"	"OO"	8,58	2013-8-6 00:00:00
"F/TR/92967769"	"AcMu8904"	"EGE"	2,04	2014-2-27 00:00:00
"F/TR/48294657"	"PrBo19223"	"EGS"	5,86	2014-9-28 00:00:00
"F/TR/71534474"	"AgSz2024"	"EGS"	8,52	2013-3-25 00:00:00
"F/TR/78060508"	"GeLe5592"	"EGS"	4,86	2013-2-22 00:00:00
"F/TR/79645570"	"DoAj7506"	"K"	2,73	2013-5-28 00:00:00
"F/TR/66391100"	"BeTa5915"	"O"	7,44	2014-8-26 00:00:00
"F/TR/45574035"	"LiMo3068"	"OO"	2,26	2013-11-19 00:00:00
"F/TR/31955201"	"AlCz3315"	"M"	5,63	2013-4-21 00:00:00
"F/TR/54484251"	"StDr11356"	"M"	11,55	2014-2-1 00:00:00
"F/TR/10900532"	"WaZa10634"	"M"	3,65	2014-7-25 00:00:00
"F/TR/85997149"	"SeKo18975"	"PE"	3,45	2014-4-22 00:00:00
"F/TR/21134749"	"DySt18701"	"M"	2,04	2013-4-10 00:00:00
"F/TR/31841642"	"TeKi1171"	"O"	5,21	2013-2-8 00:00:00
"F/TR/26497265"	"DuKu19646"	"K"	2,59	2014-11-6 00:00:00
"F/TR/90803366"	"ErNo2819"	"EGS"	11,24	2014-11-12 00:00:00
"F/TR/33482763"	"MaSz7279"	"EG"	6,33	2014-5-4 00:00:00
"F/TR/37834616"	"EwMa9036"	"EG"	11,23	2013-9-4 00:00:00
"F/TR/21488458"	"DoGr7355"	"EG"	7,44	2013-7-31 00:00:00
"F/TR/2833488"	"KlLa650"	"PE"	8,18	2013-10-25 00:00:00
"F/TR/46552457"	"MiPa3313"	"OO"	5,63	2013-1-17 00:00:00
"F/TR/54031709"	"StDr11356"	"OO"	9,09	2014-1-28 00:00:00
"F/TR/47907222"	"PaPr13060"	"EGE"	11,05	2014-8-2 00:00:00
"F/TR/77835122"	"AdRe14212"	"EGS"	11,86	2013-6-17 00:00:00
"F/TR/19299678"	"DoKi17115"	"EGS"	5,64	2014-11-1 00:00:00
"F/TR/27743833"	"WiDr3435"	"EGS"	6,57	2013-5-21 00:00:00
"F/TR/33282940"	"BoSt7563"	"K"	9,36	2014-2-17 00:00:00
"F/TR/32933358"	"BrKy17914"	"O"	2,72	2014-9-16 00:00:00
"F/TR/45536820"	"HeWo13593"	"OO"	7,21	2014-10-15 00:00:00
"F/TR/15744612"	"PaJa7281"	"M"	1,07	2014-1-31 00:00:00
"F/TR/26595419"	"TrZa7713"	"M"	11,31	2014-1-19 00:00:00
"F/TR/42645466"	"GnSt5397"	"M"	10,80	2014-6-28 00:00:00
"F/TR/40806230"	"SlSm1721"	"PE"	6,42	2014-3-31 00:00:00
"F/TR/75472371"	"OdDa10673"	"M"	6,18	2013-4-15 00:00:00
"F/TR/92377888"	"JeGr12781"	"O"	2,42	2014-5-15 00:00:00
"F/TR/75039479"	"SiGr7542"	"K"	11,58	2013-5-16 00:00:00
"F/TR/36145032"	"JaSa9570"	"EGS"	2,98	2014-9-23 00:00:00
"F/TR/22610271"	"LaKa8924"	"EG"	1,67	2013-9-28 00:00:00
"F/TR/41490193"	"LaFe10608"	"EG"	6,17	2014-4-7 00:00:00
"F/TR/47748030"	"AtCe6857"	"EG"	5,31	2013-11-21 00:00:00
"F/TR/58816762"	"CeCh12186"	"PE"	11,05	2013-3-8 00:00:00
"F/TR/29800016"	"BoSt7563"	"OO"	5,52	2014-7-13 00:00:00
"F/TR/80196669"	"WaCh2106"	"OO"	9,59	2013-3-20 00:00:00
"F/TR/17368556"	"GaFr16894"	"EGE"	7,09	2013-1-8 00:00:00
"F/TR/74815378"	"PuKo839"	"EGS"	9,02	2014-1-26 00:00:00
"F/TR/10007736"	"KsOb12418"	"EGS"	11,29	2014-4-30 00:00:00
"F/TR/12319719"	"AnSi6013"	"K"	4,72	2013-10-17 00:00:00
"F/TR/21128536"	"DoKo33"	"O"	4,84	2014-1-2 00:00:00
"F/TR/30863669"	"SoSl3541"	"OO"	3,59	2014-7-7 00:00:00
"F/TR/56171308"	"WiRo6396"	"M"	4,59	2013-3-27 00:00:00
"F/TR/14678133"	"PeCz16870"	"M"	6,34	2013-3-1 00:00:00
"F/TR/62685838"	"NiWe2067"	"PE"	10,04	2013-10-16 00:00:00
"F/TR/97148315"	"DoAr19493"	"M"	3,59	2013-9-18 00:00:00
"F/TR/10164398"	"ItJa10623"	"O"	1,79	2013-3-4 00:00:00
"F/TR/69576852"	"WiDr3435"	"EG"	1,35	2013-6-25 00:00:00
"F/TR/28734306"	"HeBo10258"	"EG"	6,68	2014-10-27 00:00:00
"F/TR/33369663"	"BoSz13970"	"EG"	3,45	2013-3-9 00:00:00
"F/TR/2930893"	"PrPo16837"	"PE"	2,91	2013-11-28 00:00:00
"F/TR/63344075"	"AnRe8028"	"OO"	9,08	2013-4-9 00:00:00
"F/TR/72302644"	"MaJe13070"	"OO"	11,34	2013-4-28 00:00:00
"F/TR/94030927"	"EmDe6614"	"EGE"	1,77	2013-12-3 00:00:00
"F/TR/3274255"	"ChKr4790"	"EGS"	4,92	2014-2-11 00:00:00
"F/TR/65389786"	"NiWe2067"	"EGS"	4,37	2013-9-25 00:00:00
"F/TR/81187377"	"DyJo4980"	"EGS"	10,38	2014-9-28 00:00:00
"F/TR/54650116"	"MsCy14780"	"K"	1,59	2013-9-14 00:00:00
"F/TR/14920817"	"GaPr7256"	"O"	2,61	2013-6-17 00:00:00
"F/TR/79602761"	"AuCh8303"	"OO"	1,29	2013-2-25 00:00:00
"F/TR/30697660"	"RaMa5462"	"M"	5,52	2014-4-27 00:00:00
"F/TR/95476493"	"KaRo10652"	"M"	9,23	2014-8-24 00:00:00
"F/TR/40421812"	"ArSz6585"	"M"	6,09	2013-5-31 00:00:00
"F/TR/27512301"	"MaJu18022"	"PE"	6,09	2014-11-13 00:00:00
"F/TR/89476206"	"WaRa2411"	"M"	5,17	2014-2-14 00:00:00
"F/TR/33421556"	"PrLi9444"	"O"	3,96	2014-7-25 00:00:00
"F/TR/43687107"	"HeZe14333"	"K"	7,39	2013-9-29 00:00:00
"F/TR/89434751"	"MiZd504"	"EGS"	10,14	2013-4-8 00:00:00
"F/TR/61711843"	"AbEl4405"	"EG"	10,85	2013-11-30 00:00:00
"F/TR/97941308"	"EuTy2428"	"EG"	1,63	2014-2-16 00:00:00
"F/TR/97355947"	"SaWa14199"	"PE"	8,51	2014-8-11 00:00:00
"F/TR/39145122"	"FlLa5765"	"OO"	9,75	2013-12-5 00:00:00
"F/TR/26407334"	"DaSt8231"	"OO"	2,50	2013-4-12 00:00:00
"F/TR/27930296"	"StIn2616"	"EGE"	4,25	2013-5-29 00:00:00
"F/TR/41357566"	"AxDy3648"	"EGS"	10,26	2013-10-24 00:00:00
"F/TR/95340813"	"KsCh13208"	"EGS"	7,75	2013-7-25 00:00:00
"F/TR/65531845"	"AnBo8690"	"EGS"	10,84	2014-9-21 00:00:00
"F/TR/36609951"	"swIw6213"	"K"	7,62	2014-7-29 00:00:00
"F/TR/91193929"	"TaJa13799"	"OO"	6,31	2013-12-7 00:00:00
"F/TR/67870641"	"ChKa7950"	"M"	8,09	2013-1-9 00:00:00
"F/TR/92363649"	"MaBi18719"	"M"	2,32	2013-3-20 00:00:00
"F/TR/65530362"	"AlIk6641"	"M"	8,02	2014-2-3 00:00:00
"F/TR/55057756"	"Grsw10896"	"PE"	2,57	2014-10-18 00:00:00
"F/TR/40212415"	"WsPa12908"	"M"	8,84	2013-12-30 00:00:00
"F/TR/52553319"	"JePo16734"	"K"	8,83	2014-3-11 00:00:00
"F/TR/69906589"	"AnAn7394"	"EGS"	3,69	2014-10-14 00:00:00
"F/TR/43699821"	"KaMa7845"	"EG"	4,03	2014-5-16 00:00:00
"F/TR/3550942"	"DoBo5059"	"EG"	10,14	2013-10-29 00:00:00
"F/TR/14915226"	"RaGr280"	"EG"	10,89	2014-2-27 00:00:00
"F/TR/16673616"	"ZaJa18241"	"PE"	8,19	2014-11-2 00:00:00
"F/TR/83481331"	"NaDz17239"	"OO"	9,57	2013-3-4 00:00:00
"F/TR/71150541"	"LaKo2233"	"OO"	6,99	2013-12-19 00:00:00
"F/TR/16670009"	"DiWi8911"	"EGS"	1,31	2014-7-25 00:00:00
"F/TR/77513030"	"SeKo7581"	"EGS"	9,95	2014-4-22 00:00:00
"F/TR/34490365"	"MaJe13070"	"K"	3,60	2013-5-26 00:00:00
"F/TR/52150040"	"WaSt8077"	"O"	8,05	2013-1-16 00:00:00
"F/TR/78498391"	"BoKo15059"	"OO"	3,13	2013-11-9 00:00:00
"F/TR/72092555"	"NoRa9567"	"M"	8,38	2014-1-14 00:00:00
"F/TR/20180569"	"LaBa12616"	"M"	8,21	2013-12-27 00:00:00
"F/TR/31435220"	"MaKo12112"	"M"	6,08	2014-7-19 00:00:00
"F/TR/4377833"	"FlPr8293"	"PE"	10,89	2014-4-18 00:00:00
"F/TR/14079451"	"WiMu17922"	"M"	8,58	2013-6-13 00:00:00
"F/TR/85656414"	"DrKa3807"	"O"	7,17	2013-8-16 00:00:00
"F/TR/20168871"	"AxRe18435"	"K"	1,09	2013-12-8 00:00:00
"F/TR/87986591"	"IsMe19194"	"EGS"	9,78	2013-1-7 00:00:00
"F/TR/83703966"	"EuTy2428"	"EG"	2,13	2014-10-27 00:00:00
"F/TR/50003405"	"WlKn19880"	"EG"	10,87	2014-5-15 00:00:00
"F/TR/30857455"	"BuWi8499"	"EG"	1,14	2013-1-27 00:00:00
"F/TR/53865546"	"ChFi14329"	"PE"	3,62	2014-3-7 00:00:00
"F/TR/10970711"	"UrMa17316"	"OO"	7,60	2013-2-22 00:00:00
"F/TR/18070834"	"BoCz18797"	"OO"	10,41	2014-4-13 00:00:00
"F/TR/55962267"	"RoBo9562"	"EGE"	8,18	2013-5-22 00:00:00
"F/TR/36940166"	"Wela19619"	"EGS"	6,41	2014-10-25 00:00:00
"F/TR/62172923"	"MePo13820"	"EGS"	5,12	2014-4-1 00:00:00
"F/TR/44237814"	"BoSz13970"	"K"	10,30	2013-4-26 00:00:00
"F/TR/27282511"	"AgAn13347"	"O"	11,37	2014-6-5 00:00:00
"F/TR/87348473"	"AdMa19054"	"OO"	7,00	2013-4-17 00:00:00
"F/TR/77185989"	"WaJa17792"	"M"	6,97	2014-7-14 00:00:00
"F/TR/32671216"	"MaRy1312"	"M"	6,40	2014-11-7 00:00:00
"F/TR/86604333"	"AsJo14289"	"M"	1,62	2013-5-9 00:00:00
"F/TR/32845093"	"CzSz5619"	"PE"	10,51	2014-7-6 00:00:00
"F/TR/64718093"	"swKa10336"	"M"	11,28	2013-11-12 00:00:00
"F/TR/6347242"	"MaPr3061"	"K"	7,82	2013-7-9 00:00:00
"F/TR/4984133"	"DaSi19655"	"EGS"	6,53	2013-5-22 00:00:00
"F/TR/7636276"	"AnGu1744"	"EG"	9,49	2014-8-14 00:00:00
"F/TR/26796593"	"MiTo12284"	"EG"	5,94	2014-9-4 00:00:00
"F/TR/41431842"	"SaFi18011"	"EG"	2,44	2013-1-17 00:00:00
"F/TR/57375311"	"IsTu9731"	"PE"	4,06	2013-7-8 00:00:00
"F/TR/66643636"	"EmBe17341"	"OO"	1,78	2014-8-1 00:00:00
"F/TR/63882419"	"NoBa7819"	"OO"	10,14	2013-3-31 00:00:00
"F/TR/48746275"	"zyKo18491"	"EGE"	2,83	2014-6-9 00:00:00
"F/TR/34470214"	"DaCi5515"	"EGS"	2,11	2014-3-30 00:00:00
"F/TR/88330052"	"KsGi13302"	"EGS"	6,32	2013-10-4 00:00:00
"F/TR/29371274"	"LuAr11789"	"EGS"	6,04	2014-3-23 00:00:00
"F/TR/48516943"	"KaDa2318"	"O"	5,93	2013-12-5 00:00:00
"F/TR/89713434"	"StHi13910"	"M"	4,84	2014-8-4 00:00:00
"F/TR/80278878"	"MaKo12112"	"M"	4,55	2014-2-18 00:00:00
"F/TR/86804518"	"WiGo1183"	"M"	1,11	2014-7-11 00:00:00
"F/TR/39727302"	"MaGi16122"	"PE"	4,24	2014-4-13 00:00:00
"F/TR/44663017"	"ChKa7950"	"M"	7,58	2014-8-25 00:00:00
"F/TR/14809089"	"TeLo2254"	"O"	8,38	2013-1-7 00:00:00
"F/TR/92865525"	"StCz12784"	"K"	10,52	2013-12-29 00:00:00
"F/TR/12559700"	"Wrza14298"	"EGS"	3,26	2013-7-30 00:00:00
"F/TR/7146772"	"KiEn12157"	"EG"	1,64	2013-3-20 00:00:00
"F/TR/59709298"	"LePi10214"	"EG"	5,59	2014-11-21 00:00:00
"F/TR/56145251"	"DaSt4844"	"PE"	4,20	2014-11-7 00:00:00
"F/TR/17386914"	"NiFo13805"	"OO"	7,28	2014-10-15 00:00:00
"F/TR/90921911"	"GaBl14466"	"OO"	8,51	2013-5-20 00:00:00
"F/TR/43387442"	"TaSk6544"	"EGE"	3,66	2014-11-9 00:00:00
"F/TR/21136158"	"SeRa7193"	"EGS"	2,10	2013-8-4 00:00:00
"F/TR/6340160"	"Brsw423"	"O"	11,74	2014-6-8 00:00:00
"F/TR/78605107"	"KrBi2481"	"OO"	4,12	2014-3-8 00:00:00
"F/TR/45528192"	"MaPi11278"	"M"	6,19	2014-6-13 00:00:00
"F/TR/19298155"	"MaZa8513"	"M"	3,37	2014-7-5 00:00:00
"F/TR/51375483"	"InMu4810"	"M"	10,97	2013-5-13 00:00:00
"F/TR/14207818"	"FlCh2574"	"PE"	10,59	2013-4-8 00:00:00
"F/TR/63344901"	"NeCi10219"	"M"	1,01	2013-3-24 00:00:00
"F/TR/60017590"	"InMu4810"	"O"	2,24	2013-12-20 00:00:00
"F/TR/49402422"	"LuKl6260"	"K"	5,22	2014-2-19 00:00:00
"F/TR/55032543"	"OlDa11423"	"EGS"	2,77	2014-3-26 00:00:00
"F/TR/35837632"	"GeWa17289"	"EG"	4,34	2014-7-7 00:00:00
"F/TR/73707368"	"MiCy5857"	"EG"	11,71	2013-2-14 00:00:00
"F/TR/6956271"	"ChDy5222"	"PE"	11,12	2014-6-17 00:00:00
"F/TR/32179307"	"JeZi7311"	"OO"	11,64	2014-3-31 00:00:00
"F/TR/80251021"	"WsMa17721"	"OO"	1,71	2014-2-5 00:00:00
"F/TR/26532474"	"AlSz11091"	"EGE"	8,46	2013-5-16 00:00:00
"F/TR/92919989"	"IzNi6866"	"EGS"	2,52	2013-11-10 00:00:00
"F/TR/56315977"	"ReMi12271"	"EGS"	9,40	2013-8-28 00:00:00
"F/TR/36340532"	"LuAn12298"	"EGS"	9,20	2014-8-16 00:00:00
"F/TR/62223412"	"BaPi10939"	"K"	9,27	2014-3-25 00:00:00
"F/TR/57383838"	"DyEs7169"	"O"	8,90	2013-5-1 00:00:00
"F/TR/11910921"	"ZbPa6501"	"OO"	10,99	2013-5-26 00:00:00
