Id_oceny	Data	Id_ucznia	Id_przedmiotu	Ocena
775	2014-09-18	124/2011	4	4
776	2014-09-18	751/2014	10	5
777	2014-09-18	837/2014	13	3
778	2014-09-18	728/2014	10	6
779	2014-09-18	760/2014	5	3
780	2014-09-18	667/2013	23	2
781	2014-09-18	630/2013	4	4
782	2014-09-18	727/2014	13	6
783	2014-09-18	725/2014	5	4
784	2014-09-18	470/2012	1	6
785	2014-09-18	407/2012	22	2
786	2014-09-18	792/2014	3	2
787	2014-09-18	533/2013	1	4
788	2014-09-18	728/2014	10	5
789	2014-09-18	188/2011	10	3
790	2014-09-18	818/2014	4	4
791	2014-09-18	668/2013	4	4
792	2014-09-18	443/2012	10	5
793	2014-09-18	712/2014	10	4
794	2014-09-18	413/2012	25	5
795	2014-09-18	186/2011	4	2
796	2014-09-18	764/2014	5	2
797	2014-09-18	772/2014	2	3
798	2014-09-18	672/2013	24	6
799	2014-09-18	710/2014	8	3
800	2014-09-19	298/2012	10	4
801	2014-09-19	573/2013	21	4
802	2014-09-19	546/2013	24	3
803	2014-09-19	750/2014	4	2
804	2014-09-19	829/2014	14	3
805	2014-09-19	518/2013	4	4
806	2014-09-19	505/2012	2	4
807	2014-09-19	855/2014	4	2
808	2014-09-19	681/2013	3	1
809	2014-09-19	640/2013	23	3
810	2014-09-19	807/2014	2	4
811	2014-09-19	158/2011	3	5
812	2014-09-19	270/2012	25	4
813	2014-09-19	584/2013	2	6
814	2014-09-19	142/2011	27	3
815	2014-09-19	323/2012	1	4
816	2014-09-19	755/2014	10	5
817	2014-09-19	792/2014	15	5
818	2014-09-19	244/2011	3	5
819	2014-09-19	836/2014	10	2
820	2014-09-19	352/2012	2	3
821	2014-09-19	592/2013	2	2
822	2014-09-19	720/2014	5	2
823	2014-09-19	200/2011	4	3
824	2014-09-19	179/2011	3	5
825	2014-09-19	851/2014	11	3
826	2014-09-19	355/2012	3	5
827	2014-09-19	825/2014	1	3
828	2014-09-19	492/2012	10	2
829	2014-09-19	250/2011	4	4
830	2014-09-19	864/2014	19	2
831	2014-09-19	675/2013	5	2
832	2014-09-19	755/2014	9	5
833	2014-09-19	771/2014	13	2
834	2014-09-19	526/2013	5	2
835	2014-09-19	243/2011	4	3
836	2014-09-19	307/2012	3	5
837	2014-09-19	821/2014	6	3
838	2014-09-19	683/2013	22	4
839	2014-09-19	790/2014	17	3
840	2014-09-19	839/2014	7	4
841	2014-09-19	729/2014	4	5
842	2014-09-19	462/2012	3	2
843	2014-09-19	210/2011	4	4
844	2014-09-19	455/2012	1	4
845	2014-09-19	779/2014	9	5
846	2014-09-19	591/2013	1	3
847	2014-09-19	839/2014	5	3
848	2014-09-19	760/2014	13	5
849	2014-09-19	343/2012	4	4
850	2014-09-19	274/2012	10	1
851	2014-09-19	696/2013	2	4
852	2014-09-19	170/2011	4	2
853	2014-09-19	276/2012	24	4
854	2014-09-19	187/2011	26	3
855	2014-09-19	786/2014	9	3
856	2014-09-19	140/2011	3	2
857	2014-09-19	862/2014	12	3
858	2014-09-19	661/2013	3	5
859	2014-09-19	521/2013	15	3
860	2014-09-19	565/2013	1	1
861	2014-09-19	273/2012	1	4
862	2014-09-19	790/2014	17	3
863	2014-09-19	585/2013	3	2
864	2014-09-19	823/2014	6	2
865	2014-09-19	278/2012	3	3
866	2014-09-19	786/2014	6	4
867	2014-09-19	703/2014	7	2
868	2014-09-19	632/2013	1	3
869	2014-09-19	630/2013	5	4
870	2014-09-19	544/2013	3	4
871	2014-09-19	554/2013	23	3
872	2014-09-19	842/2014	4	3
873	2014-09-19	827/2014	3	2
874	2014-09-19	814/2014	9	3
875	2014-09-19	392/2012	4	5
876	2014-09-19	662/2013	4	6
877	2014-09-19	715/2014	15	2
878	2014-09-19	608/2013	4	5
879	2014-09-19	609/2013	1	4
880	2014-09-19	858/2014	6	4
881	2014-09-19	520/2013	4	3
882	2014-09-19	264/2011	2	6
883	2014-09-19	574/2013	4	5
884	2014-09-19	329/2012	1	2
885	2014-09-19	859/2014	18	4
886	2014-09-19	703/2014	18	4
887	2014-09-19	631/2013	21	3
888	2014-09-19	731/2014	9	3
889	2014-09-19	677/2013	21	2
890	2014-09-19	808/2014	6	4
891	2014-09-19	866/2014	2	2
892	2014-09-19	671/2013	4	2
893	2014-09-19	129/2011	4	4
894	2014-09-19	281/2012	22	3
895	2014-09-19	346/2012	10	5
896	2014-09-19	572/2013	2	4
897	2014-09-19	775/2014	10	4
898	2014-09-19	876/2014	6	2
899	2014-09-19	183/2011	3	3
900	2014-09-19	145/2011	25	4
901	2014-09-19	410/2012	26	2
902	2014-09-19	529/2013	15	3
903	2014-09-19	296/2012	4	3
904	2014-09-19	703/2014	4	4
905	2014-09-19	774/2014	10	5
906	2014-09-19	868/2014	4	3
907	2014-09-19	842/2014	12	1
908	2014-09-19	869/2014	10	4
909	2014-09-19	831/2014	10	4
910	2014-09-19	132/2011	2	4
911	2014-09-19	860/2014	14	3
912	2014-09-19	508/2012	5	6
913	2014-09-19	562/2013	2	3
914	2014-09-19	184/2011	25	4
915	2014-09-19	812/2014	1	3
916	2014-09-19	627/2013	1	2
917	2014-09-19	695/2013	5	2
918	2014-09-19	204/2011	4	2
919	2014-09-19	718/2014	19	4
920	2014-09-19	163/2011	4	3
921	2014-09-19	470/2012	16	1
922	2014-09-19	626/2013	20	4
923	2014-09-19	826/2014	17	6
924	2014-09-19	523/2013	15	2
925	2014-09-19	646/2013	5	3
926	2014-09-19	762/2014	3	4
927	2014-09-19	437/2012	5	6
928	2014-09-19	804/2014	11	2
929	2014-09-19	717/2014	3	2
930	2014-09-19	231/2011	2	6
931	2014-09-19	865/2014	17	5
932	2014-09-19	193/2011	10	3
933	2014-09-19	881/2014	15	4
934	2014-09-19	850/2014	4	2
935	2014-09-19	231/2011	3	5
936	2014-09-19	787/2014	4	3
937	2014-09-19	699/2013	23	4
938	2014-09-19	793/2014	10	2
939	2014-09-19	320/2012	5	3
940	2014-09-19	311/2012	2	4
941	2014-09-19	503/2012	22	6
942	2014-09-19	681/2013	20	4
943	2014-09-19	831/2014	8	4
944	2014-09-19	742/2014	9	2
945	2014-09-19	354/2012	4	3
946	2014-09-19	371/2012	4	6
947	2014-09-19	601/2013	23	2
948	2014-09-19	817/2014	7	2
949	2014-09-19	747/2014	5	4
950	2014-09-19	815/2014	3	3
951	2014-09-19	843/2014	1	2
952	2014-09-19	381/2012	4	2
953	2014-09-19	771/2014	5	3
954	2014-09-19	828/2014	6	4
955	2014-09-19	466/2012	4	2
956	2014-09-19	245/2011	25	1
957	2014-09-19	710/2014	8	3
958	2014-09-19	864/2014	13	2
959	2014-09-19	684/2013	4	3
960	2014-09-19	705/2014	9	4
961	2014-09-19	496/2012	10	5
962	2014-09-19	523/2013	2	4
963	2014-09-19	443/2012	3	5
964	2014-09-19	874/2014	3	3
965	2014-09-19	495/2012	22	6
966	2014-09-19	389/2012	16	5
967	2014-09-19	381/2012	2	3
968	2014-09-19	744/2014	8	4
969	2014-09-19	648/2013	2	4
970	2014-09-19	272/2012	1	4
971	2014-09-19	706/2014	10	4
972	2014-09-19	645/2013	3	5
973	2014-09-19	155/2011	2	6
974	2014-09-19	773/2014	7	3
975	2014-09-19	268/2011	1	2
976	2014-09-19	874/2014	4	6
977	2014-09-19	665/2013	1	4
978	2014-09-19	527/2013	5	3
979	2014-09-19	854/2014	4	3
980	2014-09-19	731/2014	10	1
981	2014-09-19	734/2014	12	3
982	2014-09-19	564/2013	4	4
983	2014-09-19	152/2011	4	3
984	2014-09-19	429/2012	5	4
985	2014-09-19	707/2014	5	2
986	2014-09-19	535/2013	21	4
987	2014-09-19	299/2012	3	5
988	2014-09-19	877/2014	1	4
989	2014-09-19	331/2012	3	2
990	2014-09-22	739/2014	3	2
991	2014-09-22	127/2011	4	3
992	2014-09-22	779/2014	5	2
993	2014-09-22	504/2012	16	5
994	2014-09-22	445/2012	3	4
995	2014-09-22	381/2012	3	3
996	2014-09-22	653/2013	4	3
997	2014-09-22	765/2014	1	2
998	2014-09-22	227/2011	26	2
999	2014-09-22	854/2014	8	6
1000	2014-09-22	769/2014	4	2
1001	2014-09-22	626/2013	2	2
1002	2014-09-22	421/2012	2	4
1003	2014-09-22	827/2014	15	5
1004	2014-09-22	746/2014	12	5
1005	2014-09-22	301/2012	25	5
1006	2014-09-22	174/2011	3	4
1007	2014-09-22	784/2014	13	6
1008	2014-09-22	839/2014	8	2
1009	2014-09-22	522/2013	24	2
1010	2014-09-22	806/2014	3	3
1011	2014-09-22	372/2012	22	5
1012	2014-09-22	707/2014	1	4
1013	2014-09-22	725/2014	5	3
1014	2014-09-22	772/2014	19	4
1015	2014-09-22	824/2014	10	4
1016	2014-09-22	881/2014	18	3
1017	2014-09-22	289/2012	5	2
1018	2014-09-22	827/2014	18	4
1019	2014-09-22	849/2014	3	3
1020	2014-09-22	781/2014	9	6
1021	2014-09-22	622/2013	3	4
1022	2014-09-22	770/2014	14	2
1023	2014-09-22	288/2012	1	2
1024	2014-09-22	881/2014	5	4
1025	2014-09-22	688/2013	1	6
1026	2014-09-22	715/2014	12	6
1027	2014-09-22	837/2014	18	3
1028	2014-09-22	656/2013	2	4
1029	2014-09-22	537/2013	15	4
1030	2014-09-22	643/2013	2	3
1031	2014-09-22	417/2012	3	2
1032	2014-09-22	390/2012	15	5
1033	2014-09-22	741/2014	1	4
1034	2014-09-22	433/2012	5	4
1035	2014-09-22	435/2012	25	5
1036	2014-09-22	853/2014	2	4
1037	2014-09-22	852/2014	1	4
1038	2014-09-22	810/2014	2	4
1039	2014-09-22	582/2013	2	5
1040	2014-09-22	777/2014	9	5
1041	2014-09-22	600/2013	4	2
1042	2014-09-22	666/2013	3	2
1043	2014-09-22	595/2013	3	4
1044	2014-09-22	721/2014	1	3
1045	2014-09-22	397/2012	15	4
1046	2014-09-22	847/2014	11	5
1047	2014-09-22	392/2012	2	2
1048	2014-09-22	729/2014	8	2
1049	2014-09-22	183/2011	1	5
1050	2014-09-22	452/2012	1	4
1051	2014-09-22	787/2014	7	2
1052	2014-09-22	182/2011	4	2
1053	2014-09-22	850/2014	8	4
1054	2014-09-22	868/2014	12	3
1055	2014-09-22	829/2014	15	6
1056	2014-09-22	584/2013	2	5
1057	2014-09-22	766/2014	8	4
1058	2014-09-22	861/2014	10	3
1059	2014-09-22	630/2013	3	3
1060	2014-09-22	583/2013	1	4
1061	2014-09-22	754/2014	11	2
1062	2014-09-22	866/2014	8	2
1063	2014-09-22	664/2013	4	2
1064	2014-09-22	124/2011	3	5
1065	2014-09-22	874/2014	10	4
1066	2014-09-22	781/2014	10	4
1067	2014-09-22	157/2011	2	5
1068	2014-09-22	818/2014	10	5
1069	2014-09-22	473/2012	5	5
1070	2014-09-22	418/2012	2	5
1071	2014-09-22	738/2014	5	2
1072	2014-09-22	518/2013	2	3
1073	2014-09-22	131/2011	4	3
1074	2014-09-22	322/2012	16	2
1075	2014-09-22	574/2013	4	2
1076	2014-09-22	747/2014	13	4
1077	2014-09-22	751/2014	4	4
1078	2014-09-22	703/2014	7	3
1079	2014-09-22	387/2012	10	5
1080	2014-09-22	225/2011	1	3
1081	2014-09-22	682/2013	5	4
1082	2014-09-22	806/2014	8	2
1083	2014-09-22	344/2012	4	6
1084	2014-09-22	304/2012	2	3
1085	2014-09-22	189/2011	15	1
1086	2014-09-22	211/2011	2	6
1087	2014-09-22	699/2013	15	2
1088	2014-09-22	530/2013	3	5
1089	2014-09-22	413/2012	3	4
1090	2014-09-22	663/2013	23	3
1091	2014-09-22	836/2014	3	2
1092	2014-09-22	877/2014	3	4
1093	2014-09-22	863/2014	11	2
1094	2014-09-22	791/2014	14	3
1095	2014-09-22	327/2012	4	5
1096	2014-09-22	670/2013	3	5
1097	2014-09-22	352/2012	1	2
1098	2014-09-22	587/2013	5	4
1099	2014-09-22	144/2011	4	4
1100	2014-09-22	778/2014	17	4
1101	2014-09-22	605/2013	15	3
1102	2014-09-22	833/2014	2	2
1103	2014-09-22	578/2013	1	2
1104	2014-09-22	401/2012	25	2
1105	2014-09-22	704/2014	5	4
1106	2014-09-22	711/2014	1	2
1107	2014-09-22	133/2011	1	3
1108	2014-09-22	385/2012	5	6
1109	2014-09-22	798/2014	2	4
1110	2014-09-22	742/2014	12	3
1111	2014-09-22	619/2013	1	3
1112	2014-09-22	859/2014	7	2
1113	2014-09-22	211/2011	4	4
1114	2014-09-22	406/2012	5	4
1115	2014-09-22	807/2014	13	5
1116	2014-09-22	570/2013	24	3
1117	2014-09-22	639/2013	1	4
1118	2014-09-22	495/2012	26	3
1119	2014-09-22	348/2012	15	5
1120	2014-09-22	137/2011	1	4
1121	2014-09-22	658/2013	20	3
1122	2014-09-22	676/2013	4	5
1123	2014-09-22	762/2014	3	4
1124	2014-09-22	226/2011	3	3
1125	2014-09-22	528/2013	2	4
1126	2014-09-22	737/2014	6	2
1127	2014-09-22	360/2012	4	5
1128	2014-09-22	726/2014	9	5
1129	2014-09-22	714/2014	4	3
1130	2014-09-22	756/2014	2	2
1131	2014-09-22	629/2013	5	3
1132	2014-09-22	735/2014	15	5
1133	2014-09-22	784/2014	4	2
1134	2014-09-22	248/2011	4	4
1135	2014-09-22	845/2014	2	3
1136	2014-09-22	635/2013	15	3
1137	2014-09-22	792/2014	5	4
1138	2014-09-22	538/2013	2	4
1139	2014-09-22	705/2014	12	6
1140	2014-09-22	738/2014	2	2
1141	2014-09-22	286/2012	2	3
1142	2014-09-22	814/2014	8	2
1143	2014-09-22	844/2014	4	5
1144	2014-09-22	587/2013	3	5
1145	2014-09-22	705/2014	3	5
1146	2014-09-22	469/2012	5	3
1147	2014-09-22	732/2014	1	4
1148	2014-09-22	239/2011	1	4
1149	2014-09-22	785/2014	8	4
1150	2014-09-22	748/2014	15	4
1151	2014-09-22	624/2013	22	3
1152	2014-09-22	851/2014	5	1
1153	2014-09-22	788/2014	10	4
1154	2014-09-22	398/2012	16	5
1155	2014-09-22	794/2014	1	6
1156	2014-09-22	790/2014	9	5
1157	2014-09-22	716/2014	14	4
1158	2014-09-22	809/2014	18	6
1159	2014-09-22	861/2014	5	4
1160	2014-09-22	737/2014	7	2
1161	2014-09-22	164/2011	1	3
1162	2014-09-22	294/2012	15	4
1163	2014-09-22	187/2011	25	2
1164	2014-09-22	855/2014	7	3
1165	2014-09-22	793/2014	3	2
1166	2014-09-22	249/2011	3	4
1167	2014-09-22	578/2013	5	3
1168	2014-09-22	660/2013	20	3
1169	2014-09-22	744/2014	7	3
1170	2014-09-22	601/2013	5	3
1171	2014-09-22	781/2014	7	2
1172	2014-09-22	395/2012	2	2
1173	2014-09-22	144/2011	1	3
1174	2014-09-22	828/2014	19	3
1175	2014-09-22	672/2013	4	2
1176	2014-09-22	553/2013	1	2
1177	2014-09-22	803/2014	8	2
1178	2014-09-22	713/2014	7	3
1179	2014-09-22	139/2011	25	2
1180	2014-09-23	830/2014	19	5
1181	2014-09-23	882/2014	5	2
1182	2014-09-23	870/2014	6	4
1183	2014-09-23	755/2014	7	2
1184	2014-09-23	519/2013	22	4
1185	2014-09-23	227/2011	3	3
1186	2014-09-23	708/2014	7	2
1187	2014-09-23	285/2012	1	4
1188	2014-09-23	825/2014	1	2
1189	2014-09-23	833/2014	3	3
1190	2014-09-23	493/2012	2	5
1191	2014-09-23	176/2011	1	2
1192	2014-09-23	334/2012	1	2
1193	2014-09-23	636/2013	2	4
1194	2014-09-23	784/2014	7	3
1195	2014-09-23	516/2013	2	6
1196	2014-09-23	572/2013	20	4
1197	2014-09-23	441/2012	16	4
1198	2014-09-23	754/2014	3	3
1199	2014-09-23	534/2013	4	2
1200	2014-09-23	176/2011	1	6
1201	2014-09-23	434/2012	1	3
1202	2014-09-23	773/2014	15	4
1203	2014-09-23	778/2014	1	5
1204	2014-09-23	569/2013	5	1
1205	2014-09-23	186/2011	2	2
1206	2014-09-23	780/2014	3	4
1207	2014-09-23	235/2011	4	2
1208	2014-09-23	644/2013	1	2
1209	2014-09-23	424/2012	4	3
1210	2014-09-23	772/2014	7	2
1211	2014-09-23	807/2014	3	5
1212	2014-09-23	153/2011	1	2
1213	2014-09-23	828/2014	13	4
1214	2014-09-23	802/2014	4	2
1215	2014-09-23	867/2014	19	3
1216	2014-09-23	668/2013	15	5
1217	2014-09-23	648/2013	3	5
1218	2014-09-23	742/2014	5	3
1219	2014-09-23	185/2011	4	3
1220	2014-09-23	721/2014	15	5
1221	2014-09-23	678/2013	5	3
1222	2014-09-23	461/2012	3	4
1223	2014-09-23	652/2013	4	2
1224	2014-09-23	852/2014	6	3
1225	2014-09-23	232/2011	15	3
1226	2014-09-23	848/2014	6	2
1227	2014-09-23	419/2012	4	6
1228	2014-09-23	133/2011	15	4
1229	2014-09-23	751/2014	14	4
1230	2014-09-23	850/2014	8	3
1231	2014-09-23	327/2012	3	2
1232	2014-09-23	647/2013	10	3
1233	2014-09-23	786/2014	4	5
1234	2014-09-23	732/2014	5	3
1235	2014-09-23	862/2014	17	5
1236	2014-09-23	622/2013	4	6
1237	2014-09-23	428/2012	16	6
1238	2014-09-23	831/2014	18	5
1239	2014-09-23	388/2012	5	3
1240	2014-09-23	214/2011	3	6
1241	2014-09-23	711/2014	3	4
1242	2014-09-23	546/2013	5	2
1243	2014-09-23	798/2014	12	3
1244	2014-09-23	761/2014	5	4
1245	2014-09-23	771/2014	7	4
1246	2014-09-23	433/2012	15	4
1247	2014-09-23	540/2013	4	6
1248	2014-09-23	566/2013	22	2
1249	2014-09-23	426/2012	5	3
1250	2014-09-23	673/2013	1	3
1251	2014-09-23	738/2014	14	3
1252	2014-09-23	577/2013	5	2
1253	2014-09-23	691/2013	20	5
1254	2014-09-23	821/2014	3	6
1255	2014-09-23	736/2014	17	3
1256	2014-09-23	788/2014	6	2
1257	2014-09-23	434/2012	1	5
1258	2014-09-23	744/2014	9	4
1259	2014-09-23	837/2014	1	6
1260	2014-09-23	756/2014	10	3
1261	2014-09-23	778/2014	8	6
1262	2014-09-23	380/2012	26	3
1263	2014-09-23	420/2012	3	5
1264	2014-09-23	841/2014	1	3
1265	2014-09-23	833/2014	19	4
1266	2014-09-23	135/2011	1	3
1267	2014-09-23	813/2014	11	2
1268	2014-09-23	274/2012	26	3
1269	2014-09-23	539/2013	1	2
1270	2014-09-23	769/2014	15	3
1271	2014-09-23	143/2011	4	2
1272	2014-09-23	669/2013	23	4
1273	2014-09-23	640/2013	10	2
1274	2014-09-23	629/2013	3	4
1275	2014-09-23	587/2013	2	5
1276	2014-09-23	730/2014	13	2
1277	2014-09-23	230/2011	4	4
1278	2014-09-23	759/2014	4	5
1279	2014-09-23	437/2012	3	4
1280	2014-09-23	676/2013	4	2
1281	2014-09-23	770/2014	11	4
1282	2014-09-23	432/2012	16	5
1283	2014-09-23	227/2011	10	3
1284	2014-09-23	662/2013	4	3
1285	2014-09-23	743/2014	3	3
1286	2014-09-23	239/2011	3	5
1287	2014-09-23	678/2013	22	1
1288	2014-09-23	783/2014	9	2
1289	2014-09-23	202/2011	4	4
1290	2014-09-23	311/2012	5	3
1291	2014-09-23	336/2012	16	5
1292	2014-09-23	516/2013	4	2
1293	2014-09-23	128/2011	2	2
1294	2014-09-23	762/2014	2	3
1295	2014-09-23	795/2014	2	3
1296	2014-09-23	632/2013	2	5
1297	2014-09-23	771/2014	12	5
1298	2014-09-23	598/2013	1	4
1299	2014-09-23	688/2013	3	3
1300	2014-09-23	514/2012	10	1
1301	2014-09-23	292/2012	5	3
1302	2014-09-23	505/2012	25	5
1303	2014-09-23	813/2014	5	3
1304	2014-09-23	244/2011	3	5
1305	2014-09-23	680/2013	3	2
1306	2014-09-23	641/2013	4	4
1307	2014-09-23	675/2013	3	2
1308	2014-09-23	801/2014	5	2
1309	2014-09-23	373/2012	1	4
1310	2014-09-23	479/2012	1	4
1311	2014-09-23	205/2011	10	4
1312	2014-09-23	706/2014	8	4
1313	2014-09-23	440/2012	4	5
1314	2014-09-23	545/2013	3	4
1315	2014-09-23	394/2012	10	4
1316	2014-09-23	202/2011	10	2
1317	2014-09-23	619/2013	5	2
1318	2014-09-23	555/2013	2	2
1319	2014-09-23	615/2013	1	2
1320	2014-09-23	881/2014	12	4
1321	2014-09-23	733/2014	13	3
1322	2014-09-23	709/2014	9	3
1323	2014-09-23	560/2013	24	3
1324	2014-09-23	167/2011	1	2
1325	2014-09-23	197/2011	1	2
1326	2014-09-23	535/2013	23	3
1327	2014-09-23	764/2014	4	3
1328	2014-09-23	761/2014	19	3
1329	2014-09-23	790/2014	4	5
1330	2014-09-23	731/2014	7	4
1331	2014-09-23	399/2012	22	5
1332	2014-09-23	666/2013	10	4
1333	2014-09-23	550/2013	2	4
1334	2014-09-23	614/2013	4	2
1335	2014-09-23	512/2012	24	5
1336	2014-09-23	229/2011	2	4
1337	2014-09-23	237/2011	3	5
1338	2014-09-23	792/2014	6	4
1339	2014-09-23	747/2014	5	4
1340	2014-09-23	760/2014	6	2
1341	2014-09-23	520/2013	23	2
1342	2014-09-23	163/2011	2	2
1343	2014-09-23	706/2014	10	3
1344	2014-09-23	734/2014	17	4
1345	2014-09-23	363/2012	2	2
1346	2014-09-23	778/2014	4	4
1347	2014-09-23	238/2011	3	4
1348	2014-09-23	426/2012	2	4
1349	2014-09-23	515/2013	1	2
1350	2014-09-23	738/2014	2	4
1351	2014-09-23	442/2012	24	6
1352	2014-09-23	809/2014	7	2
1353	2014-09-23	222/2011	1	5
1354	2014-09-23	530/2013	4	2
1355	2014-09-23	863/2014	2	3
1356	2014-09-23	733/2014	1	4
1357	2014-09-23	751/2014	5	2
1358	2014-09-23	374/2012	25	4
1359	2014-09-23	672/2013	10	3
1360	2014-09-23	583/2013	1	4
1361	2014-09-23	780/2014	12	4
1362	2014-09-23	655/2013	15	4
1363	2014-09-23	337/2012	4	3
1364	2014-09-23	865/2014	15	1
1365	2014-09-23	787/2014	10	5
1366	2014-09-23	567/2013	2	3
1367	2014-09-23	215/2011	1	2
1368	2014-09-23	360/2012	24	5
1369	2014-09-23	844/2014	5	4
1370	2014-09-23	723/2014	9	3
1371	2014-09-23	321/2012	15	5
1372	2014-09-23	719/2014	8	4
1373	2014-09-23	689/2013	4	3
1374	2014-09-23	250/2011	4	3
1375	2014-09-23	748/2014	14	3
1376	2014-09-23	841/2014	1	2
1377	2014-09-23	825/2014	4	3
1378	2014-09-23	280/2012	1	4
1379	2014-09-23	849/2014	12	5
1380	2014-09-23	879/2014	9	4
1381	2014-09-23	480/2012	3	5
1382	2014-09-23	823/2014	2	4
1383	2014-09-23	723/2014	18	5
1384	2014-09-23	549/2013	1	3
1385	2014-09-23	447/2012	24	3
1386	2014-09-23	832/2014	8	3
1387	2014-09-23	276/2012	4	3
1388	2014-09-23	763/2014	1	4
1389	2014-09-23	259/2011	3	3
1390	2014-09-23	589/2013	4	4
1391	2014-09-23	591/2013	23	2
1392	2014-09-23	288/2012	4	1
1393	2014-09-23	582/2013	20	2
1394	2014-09-23	646/2013	15	4
1395	2014-09-23	800/2014	10	4
1396	2014-09-23	771/2014	9	5
1397	2014-09-23	836/2014	2	5
1398	2014-09-23	150/2011	2	5
1399	2014-09-23	688/2013	20	3
1400	2014-09-23	649/2013	22	2
1401	2014-09-23	722/2014	18	2
1402	2014-09-23	425/2012	3	4
1403	2014-09-23	703/2014	10	6
1404	2014-09-23	529/2013	4	4
1405	2014-09-23	834/2014	6	3
1406	2014-09-23	520/2013	20	1
1407	2014-09-23	234/2011	1	3
1408	2014-09-23	761/2014	3	2
1409	2014-09-23	545/2013	21	4
1410	2014-09-23	712/2014	17	2
1411	2014-09-23	540/2013	10	2
1412	2014-09-23	794/2014	10	4
1413	2014-09-23	480/2012	4	6
1414	2014-09-23	225/2011	3	6
1415	2014-09-23	522/2013	3	3
1416	2014-09-23	468/2012	4	4
1417	2014-09-23	783/2014	19	6
1418	2014-09-23	823/2014	3	4
1419	2014-09-23	603/2013	1	4
1420	2014-09-23	722/2014	1	5
1421	2014-09-23	195/2011	2	5
1422	2014-09-23	421/2012	25	2
1423	2014-09-23	534/2013	5	2
1424	2014-09-23	794/2014	10	6
1425	2014-09-23	741/2014	4	4
1426	2014-09-23	527/2013	23	3
1427	2014-09-23	598/2013	1	2
1428	2014-09-23	732/2014	4	4
1429	2014-09-23	447/2012	3	3
1430	2014-09-23	140/2011	4	4
1431	2014-09-23	842/2014	6	2
1432	2014-09-23	478/2012	4	6
1433	2014-09-23	832/2014	19	4
1434	2014-09-23	385/2012	2	4
1435	2014-09-23	702/2014	6	3
1436	2014-09-23	791/2014	9	1
1437	2014-09-23	299/2012	15	5
1438	2014-09-23	635/2013	10	3
1439	2014-09-23	808/2014	12	5
1440	2014-09-23	860/2014	18	5
1441	2014-09-23	306/2012	15	6
1442	2014-09-23	722/2014	2	2
1443	2014-09-23	780/2014	4	4
1444	2014-09-23	772/2014	13	3
1445	2014-09-23	847/2014	5	4
1446	2014-09-23	876/2014	2	6
1447	2014-09-23	754/2014	8	2
1448	2014-09-23	801/2014	5	4
1449	2014-09-23	260/2011	3	1
1450	2014-09-23	776/2014	6	2
1451	2014-09-23	764/2014	14	4
1452	2014-09-23	818/2014	13	5
1453	2014-09-23	530/2013	21	4
1454	2014-09-23	707/2014	6	3
1455	2014-09-23	551/2013	23	3
1456	2014-09-23	393/2012	24	2
1457	2014-09-23	169/2011	1	6
1458	2014-09-23	813/2014	8	2
1459	2014-09-23	827/2014	7	4
1460	2014-09-23	711/2014	2	4
1461	2014-09-23	525/2013	15	2
1462	2014-09-23	780/2014	8	4
1463	2014-09-23	799/2014	5	3
1464	2014-09-23	164/2011	3	5
1465	2014-09-23	840/2014	4	3
1466	2014-09-23	143/2011	4	4
1467	2014-09-23	442/2012	16	4
1468	2014-09-23	830/2014	6	3
1469	2014-09-23	712/2014	6	1
1470	2014-09-23	757/2014	9	5
1471	2014-09-23	713/2014	8	3
1472	2014-09-23	719/2014	5	2
1473	2014-09-23	755/2014	6	4
1474	2014-09-23	870/2014	2	3
1475	2014-09-23	696/2013	4	5
1476	2014-09-23	870/2014	6	3
1477	2014-09-23	575/2013	1	2
1478	2014-09-23	213/2011	2	5
1479	2014-09-23	634/2013	3	5
1480	2014-09-23	865/2014	6	4
1481	2014-09-23	585/2013	1	2
1482	2014-09-23	647/2013	21	2
1483	2014-09-23	544/2013	1	4
1484	2014-09-23	726/2014	8	4
1485	2014-09-23	714/2014	11	5
1486	2014-09-23	696/2013	2	4
1487	2014-09-23	556/2013	3	6
1488	2014-09-23	260/2011	26	3
1489	2014-09-23	573/2013	23	4
1490	2014-09-23	790/2014	19	4
1491	2014-09-23	144/2011	2	3
1492	2014-09-23	774/2014	8	5
1493	2014-09-23	761/2014	4	3
1494	2014-09-23	258/2011	1	6
1495	2014-09-23	622/2013	4	2
1496	2014-09-23	708/2014	3	4
1497	2014-09-23	858/2014	6	3
1498	2014-09-23	780/2014	10	5
1499	2014-09-23	519/2013	4	3
1500	2014-09-23	715/2014	15	4
1501	2014-09-23	723/2014	11	2
1502	2014-09-23	183/2011	26	4
1503	2014-09-23	837/2014	4	2
1504	2014-09-23	467/2012	4	3
1505	2014-09-23	490/2012	4	4
1506	2014-09-23	661/2013	3	4
1507	2014-09-23	747/2014	14	4
1508	2014-09-23	671/2013	4	2
1509	2014-09-23	398/2012	16	6
1510	2014-09-23	538/2013	10	2
1511	2014-09-23	279/2012	15	2
1512	2014-09-23	418/2012	2	3
1513	2014-09-23	858/2014	12	3
1514	2014-09-23	882/2014	6	3
1515	2014-09-23	859/2014	7	3
1516	2014-09-23	760/2014	10	4
1517	2014-09-23	133/2011	2	5
1518	2014-09-23	559/2013	15	3
1519	2014-09-23	703/2014	1	4
1520	2014-09-23	700/2013	5	4
